2.397998,2.396359,2.403601,2.399184,2.406462,2.402645,0.745946,2.398161	
2.397953,2.396331,2.403575,2.399172,2.406424,2.402656,0.745921,2.398122	
2.397975,2.396331,2.403581,2.399177,2.406428,2.402669,0.745936,2.398128	
2.397998,2.396365,2.403603,2.399195,2.406460,2.402703,0.745974,2.398150	
2.398006,2.396369,2.403611,2.399200,2.406470,2.402723,0.745981,2.398166	
2.397987,2.396367,2.403605,2.399206,2.406470,2.402722,0.745978,2.398152	
2.397980,2.396338,2.403583,2.399182,2.406441,2.402708,0.745967,2.398141	
2.397977,2.396342,2.403583,2.399182,2.406450,2.402720,0.745959,2.398148	
2.397983,2.396345,2.403591,2.399194,2.406444,2.402729,0.745963,2.398138	
2.397994,2.396355,2.403604,2.399194,2.406457,2.402745,0.745974,2.398144	
2.397986,2.396347,2.403599,2.399197,2.406460,2.402746,0.745979,2.398143	
2.398010,2.396376,2.403619,2.399222,2.406481,2.402776,0.746014,2.398167	
2.398010,2.396371,2.403619,2.399202,2.406480,2.402793,0.746010,2.398174	
2.398005,2.396367,2.403611,2.399199,2.406462,2.402800,0.746007,2.398162	
2.397984,2.396365,2.403610,2.399194,2.406455,2.402781,0.746002,2.398154	
2.398006,2.396374,2.403624,2.399217,2.406477,2.402809,0.746012,2.398174	
2.398002,2.396370,2.403607,2.399219,2.406467,2.402813,0.746012,2.398165	
2.398012,2.396362,2.403605,2.399204,2.406476,2.402821,0.746024,2.398152	
2.398011,2.396356,2.403598,2.399203,2.406469,2.402824,0.746017,2.398154	
2.397984,2.396343,2.403576,2.399186,2.406451,2.402801,0.746006,2.398134	
2.397997,2.396354,2.403605,2.399193,2.406467,2.402826,0.746027,2.398150	
2.398000,2.396360,2.403611,2.399202,2.406471,2.402847,0.746030,2.398166	
2.398012,2.396377,2.403617,2.399211,2.406485,2.402852,0.746046,2.398161	
2.397999,2.396370,2.403621,2.399219,2.406483,2.402859,0.746060,2.398165	
2.398006,2.396376,2.403628,2.399219,2.406483,2.402872,0.746059,2.398172	
2.397993,2.396348,2.403604,2.399203,2.406461,2.402858,0.746045,2.398141	
2.397991,2.396344,2.403595,2.399189,2.406446,2.402860,0.746031,2.398148	
2.397983,2.396349,2.403600,2.399192,2.406456,2.402864,0.746031,2.398151	
2.397977,2.396341,2.403593,2.399176,2.406443,2.402864,0.746026,2.398130	
2.397977,2.396346,2.403594,2.399187,2.406444,2.402883,0.746039,2.398131	
2.397982,2.396342,2.403599,2.399183,2.406433,2.402887,0.746037,2.398133	
2.397980,2.396335,2.403585,2.399186,2.406440,2.402889,0.746038,2.398133	
2.397969,2.396349,2.403596,2.399188,2.406439,2.402905,0.746036,2.398136	
2.397994,2.396360,2.403607,2.399197,2.406450,2.402920,0.746068,2.398154	
2.398004,2.396360,2.403616,2.399196,2.406460,2.402929,0.746064,2.398155	
2.397996,2.396358,2.403606,2.399192,2.406456,2.402933,0.746068,2.398149	
2.397977,2.396345,2.403597,2.399187,2.406439,2.402925,0.746051,2.398136	
2.397946,2.396309,2.403570,2.399164,2.406418,2.402893,0.746024,2.398107	
2.397931,2.396311,2.403553,2.399155,2.406394,2.402896,0.746027,2.398086	
2.397938,2.396298,2.403561,2.399151,2.406411,2.402909,0.746022,2.398094	
2.397951,2.396316,2.403574,2.399164,2.406426,2.402927,0.746044,2.398108	
2.397954,2.396320,2.403567,2.399150,2.406425,2.402934,0.746052,2.398108	
2.397954,2.396317,2.403558,2.399154,2.406408,2.402933,0.746042,2.398100	
2.397952,2.396317,2.403560,2.399148,2.406414,2.402943,0.746048,2.398095	
2.397955,2.396319,2.403566,2.399160,2.406422,2.402959,0.746062,2.398110	
2.397993,2.396355,2.403595,2.399191,2.406449,2.402990,0.746097,2.398136	
2.397980,2.396357,2.403584,2.399190,2.406451,2.402991,0.746100,2.398139	
2.397976,2.396335,2.403571,2.399162,2.406438,2.402988,0.746084,2.398115	
2.397946,2.396324,2.403559,2.399154,2.406412,2.402979,0.746067,2.398097	
2.397940,2.396295,2.403551,2.399135,2.406399,2.402975,0.746054,2.398087	
2.397945,2.396314,2.403540,2.399145,2.406402,2.402980,0.746061,2.398093	
2.397949,2.396319,2.403566,2.399164,2.406416,2.403010,0.746083,2.398092	
2.397955,2.396323,2.403558,2.399163,2.406412,2.403004,0.746071,2.398100	
2.397956,2.396338,2.403565,2.399167,2.406423,2.402946,0.746080,2.398092	
2.397951,2.396298,2.403547,2.399149,2.406402,2.402901,0.746070,2.398068	
2.397958,2.396313,2.403551,2.399172,2.406418,2.402911,0.746080,2.398100	
2.397962,2.396335,2.403586,2.399180,2.406432,2.402928,0.746109,2.398119	
2.397973,2.396328,2.403587,2.399168,2.406424,2.402929,0.746107,2.398122	
2.397981,2.396354,2.403592,2.399190,2.406441,2.402949,0.746122,2.398136	
2.397979,2.396350,2.403591,2.399192,2.406449,2.402948,0.746140,2.398128	
2.397975,2.396343,2.403584,2.399167,2.406444,2.402932,0.746125,2.398129	
2.397964,2.396340,2.403576,2.399167,2.406433,2.402940,0.746120,2.398126	
2.397978,2.396335,2.403586,2.399179,2.406435,2.402932,0.746134,2.398110	
2.397966,2.396335,2.403580,2.399171,2.406438,2.402923,0.746130,2.398118	
2.397977,2.396349,2.403584,2.399187,2.406438,2.402942,0.746139,2.398133	
2.397984,2.396352,2.403595,2.399179,2.406437,2.402952,0.746157,2.398135	
2.397959,2.396355,2.403582,2.399168,2.406442,2.402939,0.746144,2.398124	
2.397994,2.396360,2.403603,2.399188,2.406449,2.402956,0.746174,2.398137	
2.397986,2.396352,2.403597,2.399197,2.406437,2.402952,0.746162,2.398138	
2.397977,2.396328,2.403574,2.399171,2.406430,2.402928,0.746156,2.398121	
2.397960,2.396310,2.403561,2.399162,2.406425,2.402918,0.746149,2.398103	
2.397988,2.396337,2.403584,2.399183,2.406445,2.402941,0.746163,2.398124	
2.397990,2.396351,2.403595,2.399191,2.406456,2.402957,0.746182,2.398130	
2.397977,2.396339,2.403597,2.399184,2.406450,2.402932,0.746173,2.398123	
2.397969,2.396341,2.403580,2.399177,2.406432,2.402928,0.746160,2.398107	
2.397949,2.396318,2.403572,2.399158,2.406416,2.402922,0.746161,2.398099	
2.397960,2.396325,2.403563,2.399162,2.406426,2.402925,0.746165,2.398105	
2.397962,2.396340,2.403564,2.399162,2.406419,2.402928,0.746167,2.398105	
2.397977,2.396350,2.403593,2.399184,2.406444,2.402942,0.746181,2.398123	
2.397976,2.396348,2.403582,2.399173,2.406436,2.402937,0.746181,2.398116	
2.397950,2.396318,2.403561,2.399143,2.406410,2.402910,0.746158,2.398092	
2.397966,2.396317,2.403557,2.399148,2.406418,2.402905,0.746162,2.398110	
2.397964,2.396345,2.403578,2.399162,2.406426,2.402931,0.746188,2.398114	
2.397960,2.396327,2.403560,2.399167,2.406430,2.402918,0.746187,2.398108	
2.397980,2.396347,2.403591,2.399173,2.406436,2.402929,0.746213,2.398117	
2.397993,2.396347,2.403607,2.399196,2.406442,2.402941,0.746218,2.398130	
2.397999,2.396366,2.403607,2.399206,2.406467,2.402959,0.746232,2.398153	
2.397991,2.396341,2.403593,2.399189,2.406452,2.402954,0.746219,2.398124	
2.397978,2.396350,2.403580,2.399185,2.406438,2.402929,0.746218,2.398123	
2.397958,2.396326,2.403588,2.399173,2.406431,2.402928,0.746202,2.398109	
2.397980,2.396348,2.403611,2.399193,2.406452,2.402940,0.746225,2.398131	
2.397988,2.396343,2.403597,2.399184,2.406435,2.402953,0.746230,2.398117	
2.397974,2.396330,2.403578,2.399168,2.406434,2.402921,0.746226,2.398103	
2.397984,2.396335,2.403585,2.399179,2.406438,2.402928,0.746227,2.398115	
2.397977,2.396332,2.403586,2.399187,2.406451,2.402942,0.746242,2.398117	
2.397973,2.396337,2.403576,2.399181,2.406436,2.402929,0.746245,2.398125	
2.397955,2.396318,2.403583,2.399157,2.406424,2.402908,0.746222,2.398104	
2.397968,2.396333,2.403590,2.399184,2.406428,2.402913,0.746239,2.398114	
2.397979,2.396348,2.403591,2.399181,2.406445,2.402926,0.746260,2.398126	
2.397966,2.396342,2.403566,2.399167,2.406428,2.402926,0.746245,2.398114	
2.397996,2.396362,2.403611,2.399205,2.406469,2.402958,0.746266,2.398150	
2.397972,2.396342,2.403587,2.399187,2.406447,2.402947,0.746267,2.398124	
2.397986,2.396349,2.403592,2.399187,2.406447,2.402936,0.746269,2.398131	
2.397991,2.396354,2.403589,2.399183,2.406447,2.402942,0.746280,2.398126	
2.397974,2.396339,2.403588,2.399176,2.406437,2.402937,0.746278,2.398119	
2.397989,2.396344,2.403589,2.399179,2.406440,2.402942,0.746277,2.398119	
2.397954,2.396317,2.403562,2.399155,2.406411,2.402923,0.746259,2.398111	
2.397955,2.396323,2.403572,2.399163,2.406419,2.402909,0.746270,2.398111	
2.397970,2.396335,2.403576,2.399171,2.406434,2.402920,0.746269,2.398124	
2.397968,2.396339,2.403585,2.399169,2.406439,2.402926,0.746270,2.398119	
2.397953,2.396318,2.403559,2.399158,2.406431,2.402918,0.746268,2.398100	
2.397949,2.396309,2.403559,2.399157,2.406405,2.402913,0.746262,2.398106	
2.397958,2.396331,2.403577,2.399166,2.406422,2.402919,0.746279,2.398098	
2.397971,2.396326,2.403567,2.399168,2.406421,2.402925,0.746283,2.398114	
2.397954,2.396316,2.403567,2.399152,2.406413,2.402914,0.746280,2.398101	
2.397923,2.396274,2.403523,2.399123,2.406381,2.402881,0.746258,2.398062	
2.397923,2.396276,2.403530,2.399124,2.406385,2.402885,0.746247,2.398064	
2.397916,2.396282,2.403534,2.399125,2.406384,2.402878,0.746250,2.398066	
2.397937,2.396298,2.403558,2.399128,2.406395,2.402897,0.746277,2.398083	
2.397944,2.396310,2.403558,2.399146,2.406412,2.402912,0.746295,2.398102	
2.397945,2.396309,2.403548,2.399146,2.406406,2.402903,0.746281,2.398090	
2.397933,2.396296,2.403553,2.399136,2.406393,2.402894,0.746289,2.398067	
2.397947,2.396321,2.403562,2.399162,2.406408,2.402901,0.746302,2.398101	
2.397944,2.396317,2.403565,2.399154,2.406403,2.402898,0.746309,2.398099	
2.397941,2.396305,2.403552,2.399146,2.406409,2.402887,0.746299,2.398084	
2.397932,2.396301,2.403549,2.399136,2.406392,2.402895,0.746297,2.398078	
2.397965,2.396329,2.403581,2.399169,2.406414,2.402914,0.746319,2.398105	
2.397969,2.396348,2.403581,2.399179,2.406431,2.402920,0.746325,2.398117	
2.397942,2.396325,2.403563,2.399150,2.406417,2.402905,0.746321,2.398097	
2.397935,2.396303,2.403561,2.399138,2.406407,2.402897,0.746307,2.398084	
2.397925,2.396296,2.403544,2.399136,2.406394,2.402880,0.746305,2.398077	
2.397941,2.396313,2.403560,2.399148,2.406424,2.402901,0.746319,2.398088	
2.397953,2.396314,2.403559,2.399155,2.406419,2.402899,0.746320,2.398089	
2.397947,2.396300,2.403551,2.399143,2.406407,2.402882,0.746333,2.398090	
2.397968,2.396331,2.403565,2.399172,2.406428,2.402902,0.746349,2.398106	
2.397954,2.396328,2.403563,2.399171,2.406428,2.402903,0.746355,2.398106	
2.397958,2.396321,2.403566,2.399161,2.406414,2.402898,0.746348,2.398101	
2.397966,2.396346,2.403581,2.399182,2.406426,2.402919,0.746370,2.398133	
2.397952,2.396325,2.403563,2.399171,2.406427,2.402897,0.746363,2.398115	
2.397951,2.396320,2.403567,2.399161,2.406417,2.402899,0.746364,2.398098	
2.397961,2.396327,2.403572,2.399162,2.406426,2.402912,0.746377,2.398112	
2.397976,2.396336,2.403577,2.399162,2.406433,2.402921,0.746362,2.398109	
2.397971,2.396349,2.403582,2.399161,2.406430,2.402914,0.746378,2.398128	
2.397969,2.396329,2.403575,2.399160,2.406414,2.402903,0.746375,2.398102	
2.397975,2.396333,2.403580,2.399173,2.406436,2.402904,0.746384,2.398107	
2.397982,2.396342,2.403593,2.399191,2.406449,2.402921,0.746408,2.398124	
2.397964,2.396320,2.403573,2.399165,2.406432,2.402908,0.746387,2.398100	
2.397942,2.396314,2.403559,2.399151,2.406421,2.402897,0.746386,2.398097	
2.397936,2.396316,2.403559,2.399143,2.406408,2.402905,0.746380,2.398084	
2.397942,2.396319,2.403547,2.399137,2.406411,2.402895,0.746364,2.398089	
2.397946,2.396313,2.403547,2.399143,2.406406,2.402895,0.746377,2.398085	
2.397937,2.396317,2.403547,2.399144,2.406404,2.402885,0.746386,2.398078	
2.397923,2.396306,2.403554,2.399137,2.406399,2.402884,0.746391,2.398073	
2.397929,2.396301,2.403552,2.399146,2.406406,2.402883,0.746377,2.398063	
2.397942,2.396320,2.403558,2.399153,2.406418,2.402898,0.746397,2.398082	
2.397937,2.396319,2.403558,2.399150,2.406412,2.402890,0.746397,2.398085	
2.397921,2.396290,2.403516,2.399127,2.406385,2.402875,0.746381,2.398061	
2.397904,2.396270,2.403519,2.399109,2.406378,2.402871,0.746372,2.398045	
2.397907,2.396286,2.403530,2.399122,2.406393,2.402861,0.746376,2.398055	
2.397911,2.396279,2.403522,2.399105,2.406377,2.402855,0.746373,2.398050	
2.397916,2.396276,2.403529,2.399106,2.406362,2.402857,0.746368,2.398055	
2.397928,2.396287,2.403546,2.399135,2.406378,2.402872,0.746391,2.398073	
2.397944,2.396316,2.403565,2.399160,2.406407,2.402898,0.746426,2.398082	
