C00000,04C453,0E92DB,1513C2,0CF2B1,004498,0211CA,FF80D8,800000
C00000,04EA97,0F2637,154426,0EA15C,0065F0,01CFD6,FF80BD,800000
C00000,049CE2,0DDCAA,16DD56,0DB708,008CA5,01341E,FF78E5,800000
C00000,04C177,0E1173,17E9C1,0D3EF8,00CE71,013F6C,FF78EF,800000
C00000,04E7EC,0E9046,15F43B,0DAEA7,0083BE,01FDDE,FF75C8,800000
C00000,04F074,0E7FAA,165FA5,0D07B8,006EA2,0274BB,FF7598,800000
C00000,04F8BD,0E7F27,1774E9,0ED7A9,00F3F6,022914,FF7B5A,800000
C00000,0507E3,0F4AB6,175BCA,0EB13D,00A62C,02011E,FF7D1B,800000
C00000,04D653,0EB6C9,1672D9,0DC13F,0067E9,01AB0B,FF76CA,800000
C00000,049D61,0EDF4A,16CB5A,0D3977,004E03,018EC1,FF7C80,800000
C00000,052482,0F1E3B,15F25F,0D951B,005ABD,019925,FF7674,800000
C00000,05173F,0E7586,180AF0,0E29A6,0071F5,01F2DB,FF75E9,800000
C00000,04D527,0F1E12,171DD0,0E953C,008998,01C169,FF6EE3,800000
C00000,04B735,0DC5F3,166046,0EE773,006C70,01D158,FF7AF3,800000
C00000,04E5B6,0F21C8,1857B6,0EB9E8,00707E,018363,FF7AE9,800000
C00000,04EF0B,0F48D9,17C1D7,0EBFFA,005437,01684F,FF71C8,800000
C00000,052499,0EAA50,16E48F,0E4AD6,007324,019CE2,FF78E9,800000
C00000,05160B,0FED32,162C79,0E8E13,0057BE,0145EF,FF7A65,800000
C00000,051530,1095DE,159B67,0DC49D,006A17,01529C,FF7210,800000
C00000,0589F9,106294,16022F,0ECC83,006451,018041,FF79B7,800000
C00000,056F5C,1066D2,172784,0F1E61,0071B9,017DB9,FF7DB8,800000
C00000,0512EE,0FB1E7,187DA5,0F9D1F,006652,021816,FF741D,800000
C00000,04F53C,10B150,185FCB,0ED23D,00591B,01B969,FF721D,800000
C00000,055D32,1001CE,179C87,100FE8,00452D,022E9B,FF74A3,800000
C00000,057CDB,0FC14A,16E22E,1093C5,001827,0156F9,FF78C3,800000
C00000,052896,0FD1A0,16B436,106966,008164,01A346,FF7E35,800000
C00000,053D4E,106E2D,18D61E,102BB8,00B495,02152B,FF7D56,800000
C00000,0509A1,0FC559,1B142E,1049A1,00AEA7,023D47,FF75D4,800000
C00000,05363C,0F2381,197AD5,0FC64D,00F6B9,027DC7,FF7036,800000
C00000,052DDD,0F8F06,19F9FA,10F505,008300,01A343,FF6E5B,800000
C00000,050AF4,10B1BE,1A13B4,110DFA,00DA5F,0188AB,FF71D2,800000
C00000,04DA13,1013E7,18C7EE,119F32,0101EF,017BF2,FF72E7,800000
C00000,053C85,101674,16E5F2,11517C,009312,01EF01,FF71B0,800000
C00000,059010,109C20,17094D,126875,00559C,0186BF,FF6F01,800000
C00000,05536E,0FF8C1,1AB66D,114460,00EAAC,025170,FF71C3,800000
C00000,054E5F,1141E4,1AB8CC,0ED574,00AB88,01A1A6,FF7219,800000
C00000,04EAFF,1092C7,1A7C0D,103645,0096DB,01096C,FF7033,800000
C00000,04EAD1,103CD8,1A29AD,102EF5,00B6BA,026B4A,FF76F1,800000
C00000,0532EA,11509C,19DA88,10EDF0,0085D9,03C332,FF7093,800000
C00000,052CC8,1119B9,19C9C5,107C3A,008C62,022313,FF70E4,800000
C00000,056384,10467C,1A5139,0F8FB1,012A9E,024686,FF6F62,800000
C00000,053A86,11525F,1AD01F,1127BC,0076FB,0136AA,FF7062,800000
C00000,050D01,108416,187F90,10F04E,0071D0,00C03E,FF70C8,800000
C00000,0598C4,0FEC94,183978,101723,00BA2B,0194DC,FF74C3,800000
C00000,0568A4,10427E,1B60B4,10B86F,00E17C,013219,FF6B58,800000
C00000,04FBEA,105C65,19E634,127488,00C066,00EF8D,FF6E79,800000
C00000,054978,10671C,1A9674,11891A,00341F,0166A1,FF6F27,800000
C00000,05A0E5,117A6F,1C12EB,11BCF8,008F14,023839,FF711A,800000
C00000,05ABF0,11C147,1B9DDD,1109D9,007B79,01C9E9,FF73E7,800000
C00000,05BCF9,1039A5,193CFD,1093C1,0011FF,025F78,FF6D83,800000
C00000,05D637,0F58DE,1A2786,11E3EA,005DBF,0230D0,FF726F,800000
C00000,05EF36,0F9B26,18C418,11BB84,009618,029309,FF66BC,800000
C00000,05C3F4,0F1A02,19C9E2,11BB5B,00AD2E,00C21B,FF6713,800000
C00000,05D3F0,107E38,1C262B,12602A,005876,005D4B,FF7291,800000
C00000,060B1A,10EBAB,17177E,12FEDB,004524,01C0F4,FF6922,800000
C00000,05ACE2,10DF9E,16CDDC,11536B,008479,01B872,FF6DFC,800000
C00000,05B611,1178A4,1AAA07,0FD00D,007D76,01DD05,FF6E76,800000
C00000,05E050,106C4D,1B064E,101074,00590A,02831C,FF6CD8,800000
C00000,06010C,1122CF,1BF430,122360,000DA8,023D99,FF6940,800000
C00000,059020,1159B6,1C1702,11A7AC,001305,02E076,FF68C6,800000
C00000,05D279,10D789,1A4546,11F0CE,009780,01DEDA,FF6BC6,800000
C00000,059ABB,11151F,19F6CD,1248CC,007391,017376,FF66BC,800000
C00000,0626CF,0FD3F8,1C402C,10B0A9,00DD58,01D139,FF6071,800000
C00000,05A122,108010,1BE139,114CEC,00FBF5,029F10,FF65F8,800000
C00000,053C42,10B5BD,1B0B49,11E58E,00A8B8,016372,FF69C2,800000
C00000,057EED,10799C,1B0A64,132B60,004223,026F6C,FF6B26,800000
C00000,05CC59,115507,1BC930,132152,002E05,0299A3,FF6971,800000
C00000,065869,1109F5,1D4B1D,127D3A,FFFEBC,01C113,FF6D60,800000
C00000,05EC87,110365,1CCBD3,11441D,FFDFED,0143E2,FF695F,800000
C00000,05AD61,109527,1DAAD6,11CF46,008849,019517,FF6145,800000
C00000,05F4AB,10202E,1E1078,121294,0094E4,01CF86,FF6731,800000
C00000,0614CB,0FB699,1D52AD,118EFB,004985,02518F,FF69F4,800000
C00000,05FB77,109F5B,1D84BA,11DB76,00125D,018777,FF69CC,800000
C00000,060AA8,1020B5,1D8D12,1257A8,001FA9,01C44D,FF68C9,800000
C00000,05EC74,10C06C,1DCC48,126143,004791,0166AF,FF6530,800000
C00000,05FE7D,0FCC70,1CD7BC,11C55B,005775,01AE68,FF6AF4,800000
C00000,05FEC4,100E3D,1D7937,128F43,00F9A9,01B78B,FF63CE,800000
C00000,05F895,10A965,1DFED6,12A593,005427,01FF36,FF66A3,800000
C00000,061E6A,104553,1D4F99,128BDB,0035BA,020DED,FF5FF6,800000
C00000,05F8C9,10052E,1BF205,133AD3,000E40,0134B9,FF640E,800000
C00000,05B0E8,10B05F,1E229A,13425A,002967,0260C5,FF60C4,800000
C00000,0582AA,0FCC9A,1F02B4,12346F,001580,01BE3C,FF6AEC,800000
C00000,05C874,10D47C,1E15E4,12D870,00201B,029CB2,FF69FC,800000
C00000,0679CE,103527,1DE4F4,127646,001CEB,01CE3C,FF6FA3,800000
C00000,064EF0,0F9C4E,1E4277,132DC5,00A5CB,020081,FF65C7,800000
C00000,06179B,0FD2ED,1D0EDF,124DE9,00AB73,01CF4B,FF5E53,800000
C00000,0629C6,1041AB,1C2392,11DEC3,002605,00E5CE,FF6254,800000
C00000,067CCF,101801,1D5D52,134F40,0032EF,01CAFF,FF648F,800000
C00000,065AB9,0FA2F6,1F5D28,13E843,0084CB,03251F,FF6A08,800000
C00000,069AFE,104385,1ED785,12A613,00CAA4,02B2E2,FF6FB5,800000
C00000,05F8D8,0FF9D3,1F79A1,11C7CA,005977,01F69A,FF66DD,800000
C00000,064656,105627,20DD29,134596,004158,01AAE1,FF6107,800000
C00000,0660EE,0FA072,200B8D,13F1BA,0020AE,0262EB,FF5ED7,800000
C00000,06589C,1047D8,1D2EBC,1339AD,000DDA,0251C1,FF6004,800000
C00000,066880,0FDE57,1D5590,12D3F4,003E13,01F3D2,FF629D,800000
C00000,066A35,100514,1FAE33,136147,00BE54,033760,FF60AF,800000
C00000,06380B,106638,1FA458,143597,00D7E5,032BF5,FF6000,800000
C00000,05FA4C,0F4DED,1DFBC1,147345,007D62,0190B2,FF5878,800000
C00000,064317,0F580A,1F5D90,1295C9,002B9C,01B2AE,FF5692,800000
C00000,066445,110FB0,202833,13E929,FFFAD1,021DD1,FF629F,800000
C00000,066E07,101858,20A4D2,13CF29,FFEE54,0197CF,FF6619,800000
C00000,066560,10522E,205E50,127E03,001517,02371D,FF58E4,800000
C00000,064BFC,0FDAC4,20951E,126393,005F94,0306CD,FF5B36,800000
C00000,065F62,10BEB1,1EF0FE,126B1D,0011C2,02B13D,FF58E2,800000
C00000,0667DE,10CFCB,1D897F,12E6D0,00AD6F,02EDE1,FF6089,800000
C00000,061BBE,0F9D8D,1E1929,138911,00E497,02C724,FF5C9A,800000
C00000,06AB9B,108C41,1EE771,164C50,00C217,029A13,FF5E7B,800000
C00000,068785,105834,200DEA,14D360,004FC5,01C056,FF598C,800000
C00000,068D92,10AFD2,1FC41B,129786,004AAC,0209A7,FF6222,800000
C00000,0670A5,0FA7D7,1FCFF1,136492,007FD8,02DB02,FF5E30,800000
C00000,067AFB,10BC4A,1E839E,150BBB,008984,01F9F4,FF5A02,800000
C00000,06B397,117A33,1ED733,1381B7,005B0A,02C16C,FF6B98,800000
C00000,068278,1182BF,1F9CD1,1329DB,00370E,02D45F,FF5FED,800000
C00000,064747,106742,204023,1488ED,00256D,01BBC1,FF61BD,800000
C00000,06F07D,100DB4,1F6F66,15EA79,009AB6,017ED3,FF5EFB,800000
C00000,070093,113ECF,1F5311,1564C9,01142F,0223D0,FF60BA,800000
C00000,0702CD,11008B,201B50,136BBE,00B467,026E33,FF5AEA,800000
C00000,06BA1B,103EF4,2060B1,14B13D,000495,025349,FF5DDB,800000
C00000,066C07,10A4AD,1FB525,13BF2D,00224A,01F4B3,FF575F,800000
C00000,05E8AC,10F9AB,1FDCF8,1261D0,004A51,0356F4,FF5734,800000
C00000,06BC95,1102E3,1EA726,124097,00B6A2,025DF6,FF5F57,800000
C00000,074E02,0FC369,1F79E7,13D26D,00CE4C,015C0B,FF642D,800000
C00000,06BE2C,106A55,1F4FD8,14F24F,009BE4,02586F,FF58D8,800000
C00000,06F3F9,0FEF2F,1F9D0F,141A06,006471,030880,FF532F,800000
C00000,06B4CA,0FEBC4,1E972A,13C14A,004751,02CAD0,FF5894,800000
C00000,064506,10EE56,1F5AE3,1339F3,004208,0329DB,FF5AF0,800000
C00000,06BCF8,1185FE,1F9DE5,132B1A,00A617,020D6C,FF5B82,800000
C00000,073BDC,11C688,1FDBE0,13EE78,004938,039E72,FF5005,800000
C00000,06855A,0FD45F,1FD132,15A357,002665,035C74,FF531D,800000
C00000,06BE73,0FF812,214FCC,14A34B,00B488,02336F,FF574E,800000
C00000,06946F,11E104,1F9679,139512,0070A8,019F3B,FF5F01,800000
C00000,06EBE1,125ABF,20783D,1511DB,003233,01AEC9,FF5886,800000
C00000,078261,126BE2,215817,148D67,0086C6,01D27D,FF5B7E,800000
C00000,0721D7,1304E7,21885C,145EC5,00C547,01E8E8,FF5E9B,800000
C00000,075E07,116F3F,225B55,143254,00972F,0238F2,FF5821,800000
C00000,071CE7,11554C,23EEBE,13A7C1,0049CA,0264AC,FF5945,800000
C00000,0771B2,11F91C,21C493,147400,00C985,0105D0,FF5AF2,800000
C00000,077DE5,11C01D,222052,13E880,007445,0207CE,FF59FD,800000
C00000,077BA1,1173D0,216BFC,149E67,00AA5C,02058B,FF5A01,800000
C00000,072AB2,111421,213951,154BFC,011D72,01F949,FF55AE,800000
C00000,06FA70,1072CB,20BCD2,13F4A8,00828B,0194B3,FF5382,800000
C00000,06FE35,114D6F,1EC5EA,15F0A5,0085C3,01AA71,FF568C,800000
C00000,06B7BD,119FFF,1F5558,16CB76,00E226,01FFED,FF557F,800000
C00000,06FDE7,115E84,2113E3,1383CC,00EDCD,01D244,FF51B4,800000
C00000,06B256,11ACC7,226B9E,1450EC,007637,02CD29,FF534F,800000
C00000,06E405,122AD1,24841B,149302,00FF7A,037099,FF5543,800000
C00000,06F021,11BDC1,222178,13467F,019748,025C10,FF522E,800000
C00000,0777FC,1299A8,217A6F,14EC47,015A5B,0280D0,FF505C,800000
C00000,072B4F,11692E,22C22E,15563D,01AD3D,014801,FF4EE0,800000
C00000,06B0E3,11F109,214B06,162A3B,016071,0176F2,FF528C,800000
C00000,072D77,12ED87,230FDD,16169E,007980,0207CF,FF51E1,800000
C00000,0714A0,12AA5A,22E314,165D74,00615B,01BEA9,FF57ED,800000
C00000,0729E3,12C7B5,21D9B3,15A748,0134B9,026D24,FF551C,800000
C00000,073585,11F99D,211AB1,15ADE0,01818A,029482,FF5766,800000
C00000,075178,119D9A,20BE5B,14D1EE,011FE8,02F5B3,FF544D,800000
C00000,070944,11E6AC,2310D5,15E571,007E78,01FBFE,FF5B89,800000
C00000,0733C8,12136F,23C39A,16CD10,01289E,02AD94,FF588F,800000
C00000,07098A,12C490,21C4BD,15D8EF,016D31,02DD92,FF54A2,800000
C00000,0739E4,120B12,2111E0,14906E,0078DC,023D37,FF5285,800000
C00000,072D5B,118F66,22D718,16D1D0,011C76,030E69,FF55D1,800000
C00000,0708DF,12E016,230159,16DAAB,019508,029FEC,FF55EF,800000
C00000,06B752,136344,240F23,151BBF,01B598,038E71,FF57C1,800000
C00000,0765A0,12B767,23194C,12FF4C,015D3E,03CBF0,FF4FB7,800000
C00000,07AE74,11ECA1,233E24,145F77,00FB81,04157E,FF5376,800000
C00000,0755D1,1302EA,23441A,156B1F,011D09,027943,FF5595,800000
C00000,06A8FF,1207BA,23A69B,136B2C,017A32,02021D,FF4D20,800000
C00000,074120,1256B4,245612,15EE43,00D4FE,024E83,FF4C21,800000
C00000,07447B,12F19E,23C018,15452C,00DC2D,01962B,FF5252,800000
C00000,072529,136894,22D71D,1537FC,0104DC,01557D,FF54B4,800000
C00000,076770,138DD5,2321C8,16259E,00724D,026E34,FF5259,800000
C00000,0746CD,1384EB,23DD01,1634DE,00D9CF,032E7A,FF5518,800000
C00000,06CA6E,135E6C,228AF5,1694D0,01FBE8,03379D,FF4E55,800000
C00000,079DC3,143229,246E2A,168D8C,017FFA,01E614,FF45B9,800000
C00000,0799D3,1459A7,233924,162BB5,00B52F,02490F,FF4B79,800000
C00000,072D0C,1398EF,2340EA,15524E,00B502,02444A,FF4FF8,800000
C00000,06F581,13A216,2361CF,156AD9,00A39C,0176C3,FF4F50,800000
C00000,06F249,127CEA,246425,154394,00FE0E,020EEE,FF5779,800000
C00000,07A8C0,10A21F,2531FF,170492,0129AA,02A444,FF5613,800000
C00000,077C2D,116BC3,23A965,174F45,015395,027759,FF4E87,800000
C00000,0740F5,126101,231FB7,15658E,00DB34,01D7DA,FF4CA4,800000
C00000,075FF7,123FEC,23AF0A,16F1DC,00E7F3,01F1B2,FF4F19,800000
C00000,075CB1,12A265,2290F1,182C93,00FD8C,038302,FF4B49,800000
C00000,06CE62,1237D6,212F12,17FA68,00DBC0,02BF36,FF5583,800000
C00000,070B19,12AD01,207EA3,17DA3F,011C9F,029503,FF516F,800000
C00000,0715FB,11F993,2217AC,18455F,02715F,02B0DA,FF4C04,800000
C00000,07234D,12B332,21F71F,16497F,028FEA,02932A,FF50D2,800000
C00000,07629A,13F2AF,236465,149FA9,01CB61,020764,FF51C2,800000
C00000,06FAC0,14A827,24020B,14D0FA,01666C,02B09F,FF4FB6,800000
C00000,06D8F1,146917,24EDCE,1548CE,00F273,03061E,FF5078,800000
C00000,076728,14ADBE,24E149,1567C9,017FBD,01E8EE,FF4BBD,800000
C00000,0746EF,141866,241CDD,156A23,01B5D1,028269,FF48E3,800000
C00000,07886A,151C4C,24497F,15EFDC,01585E,025F1D,FF425B,800000
C00000,07DCB1,145CEF,2572D0,142744,011A80,0313A1,FF47B8,800000
C00000,0775C8,15D5C3,23DADE,170EFE,00F48D,01D0E9,FF4A69,800000
C00000,07055C,1541AE,25566C,1635BC,017997,0157BC,FF4F55,800000
C00000,076464,1538A2,252A1A,16A952,00F60D,01F059,FF4B50,800000
C00000,074FDF,145F62,235F7F,17789C,00850A,01C81A,FF4BFD,800000
C00000,072A6A,12EAC7,236186,171B59,00F2A7,034CA0,FF475F,800000
C00000,07AE41,131DAD,248E5A,155127,026C0F,033609,FF4F3A,800000
C00000,07B84E,138846,255CB8,1885F6,01D6B2,02600E,FF4919,800000
C00000,0712B0,147E8A,257465,18E49F,01A296,02AC9A,FF4F69,800000
C00000,07052D,145BDF,2468DD,1796B5,020C9B,02ECEC,FF4841,800000
C00000,07605A,15A966,265C97,18E4B5,021457,03EF68,FF4542,800000
C00000,070D99,14806D,26000F,193758,0225DF,043B99,FF500E,800000
C00000,077E77,143D6E,25B024,192A2C,01369E,0369B0,FF4C28,800000
C00000,07B279,13FD4F,24B644,178E44,01500A,022609,FF4ED8,800000
C00000,075F0D,1547A6,24BEDF,16C679,017690,017B2E,FF4B9B,800000
C00000,07E575,16425D,258CFB,158757,010FAA,01D3B0,FF464B,800000
C00000,074FF2,14ECD4,26108C,154EA1,018A1D,01CE4F,FF44B6,800000
C00000,0772AD,14AE9E,24A714,189B1D,00E129,01A681,FF49B3,800000
C00000,07E753,144BBA,23BD5B,17B4F6,00B3C4,02EA34,FF471C,800000
C00000,07B44D,13947E,22C044,181B57,012A4B,02A681,FF469B,800000
C00000,076117,157EA4,24283C,16FD51,02069E,01AF9B,FF4A9B,800000
C00000,0777FF,1530B3,25BDAC,16CAED,01008A,019B57,FF4487,800000
C00000,0795C3,14AAA4,268859,17CA90,013F2F,02517D,FF45D8,800000
C00000,07A2D4,15DC44,258900,17875F,010736,02BD34,FF4BE7,800000
C00000,072B3D,132FE3,256954,17B396,00D33A,02171E,FF4E63,800000
C00000,07E1B6,142432,23BC05,1615F3,01B91E,01D4FB,FF4955,800000
C00000,080B18,15B372,2435CA,19F78C,00EFFC,026531,FF5112,800000
C00000,078153,157724,25971D,18D22C,0067BE,03385E,FF4C08,800000
C00000,073407,1511A3,27377D,1720C7,00FAFF,024E6A,FF446F,800000
C00000,074039,151699,273010,18C0CD,01440A,01F26E,FF443B,800000
C00000,079570,14FC93,268726,1AAEBD,014F24,01EB32,FF4492,800000
C00000,079384,153635,25418B,1859FA,0177C3,0275C0,FF4229,800000
C00000,074AE1,15711B,25B1DE,177A0D,011322,02577A,FF46FC,800000
C00000,076529,15E91C,26218E,18820B,0130B6,0268AF,FF4EC4,800000
C00000,074EAA,15779B,2809CF,174828,016313,025E42,FF49FD,800000
C00000,07CA0F,16D603,268EAD,1AC730,010832,01E12C,FF479C,800000
C00000,0746A4,16AD85,24B5EB,19816E,017885,0258C0,FF4A12,800000
C00000,072C04,15EC25,22F424,170F12,01716B,01BE02,FF4AFF,800000
C00000,077BC9,1647BF,267182,18340E,01040D,02CCBC,FF50F5,800000
C00000,0790E8,170500,278D5D,192803,017A00,03DC2D,FF4026,800000
C00000,07BCE9,15E674,26F869,1AC34E,011A93,03C085,FF44FC,800000
C00000,0776FD,14C8DC,267A6F,1A71BD,0118BE,020A6B,FF4559,800000
C00000,073CCD,153BA9,241AA7,1A5FEC,0160A3,016F75,FF4B14,800000
C00000,078FAF,148BC7,24583D,19A773,00F4C9,021E93,FF4591,800000
C00000,07869F,146D2F,267439,186829,01B485,03A0EB,FF4AC1,800000
C00000,07513C,168C40,25BE20,1A5B95,01FEA9,04F57A,FF489F,800000
C00000,078C94,15F8E2,2609F0,1A071E,01144B,02F911,FF44E6,800000
C00000,07AF01,159B4B,25BA34,18E242,0129CE,037150,FF45B2,800000
C00000,076114,1609AD,260D7E,187B81,01D883,03D7A3,FF4069,800000
C00000,07A614,15D467,265BF4,1A7970,010395,035037,FF3F6F,800000
C00000,0844C8,16108B,248D7A,1A8E92,012B68,027153,FF3BE4,800000
C00000,0807D7,16ED4E,24996B,1B8409,01072E,0353AE,FF4854,800000
C00000,079AF6,163589,26C91E,178BD1,0133F0,051386,FF4E9E,800000
C00000,07719C,15DB89,25D282,1663E2,014DD0,02FBF0,FF481D,800000
C00000,078BBC,15EC02,25AAEB,19656E,01D2C6,029233,FF3EC6,800000
C00000,07A54D,158CED,272261,1A479B,01553D,01AA78,FF4096,800000
C00000,07B596,162B88,283174,18788A,017FA8,01BDFE,FF3F9C,800000
C00000,07F0E6,16F642,271231,185B44,012DA2,026C17,FF4037,800000
C00000,078D58,16CFE6,2672EC,1B1ED9,00E480,03237E,FF3840,800000
C00000,07D866,175003,25C498,1A5C8E,00AD05,0201AD,FF4624,800000
C00000,083559,160C77,2785A6,1A8D67,011A6F,02729B,FF4229,800000
C00000,07FDCC,16CE8A,289500,1A0A0C,01193E,01AC2B,FF430F,800000
C00000,07EE42,171EAA,279B09,192B2B,01329C,0232E3,FF4263,800000
C00000,079526,180CCE,278D64,1A3D92,016B47,01CAF5,FF437E,800000
C00000,075FAF,15BD06,271D6A,1BB361,0154BD,042617,FF45FF,800000
C00000,07D3B9,155632,2692C8,1C06F8,01C121,03558B,FF3CE9,800000
C00000,078300,163FFD,266722,1BE3D1,019F4B,026A5D,FF3B67,800000
C00000,075DFD,15C2C9,258E68,1997B7,01672A,01DB8F,FF3FBF,800000
C00000,073768,175E95,27BE27,1AAB19,02094D,022485,FF43A8,800000
C00000,07ADAE,1805F8,27ED7E,1B7397,01F64A,027ADC,FF3C8B,800000
C00000,082981,1746D0,2763A9,1B9165,00A189,042B42,FF3AFB,800000
C00000,078270,16A4AB,27916B,1A942E,009082,044F44,FF3C58,800000
C00000,07D558,17AE5B,279213,19044B,017DC6,0240BE,FF3766,800000
C00000,07D10C,1739AD,26CC8C,1912BC,00A676,01E45F,FF3EBC,800000
C00000,07C8E6,1601BA,28FFAF,1E8C23,008DA5,023367,FF427F,800000
C00000,07AAFE,165ACD,270235,1D7324,00D6FA,018315,FF441B,800000
C00000,07A8FB,17F58E,26325A,1BE8BF,00E614,020C2F,FF4315,800000
C00000,079B57,181E50,248DF6,1D48FB,010EAD,02FCFA,FF337E,800000
C00000,0803D5,177237,26BB5E,1B2A8C,0171C4,0377D4,FF2E74,800000
C00000,072882,183A09,26538C,18C04F,017EB3,028089,FF335D,800000
C00000,07037B,17D242,25698D,1894A1,00F5C1,021683,FF334D,800000
C00000,0726EC,16D3ED,24ADCD,1AF832,010A8B,01629D,FF348A,800000
C00000,0739F1,166420,25A244,1A1416,019A17,02324D,FF3F01,800000
C00000,0730F6,185A84,2616AD,1A5B61,01358C,0325BC,FF3F7E,800000
C00000,0786B7,16B11E,27412A,19EC27,016D76,029A71,FF3BDA,800000
C00000,079B55,15FCAD,280EBB,18CBA9,011406,037F3B,FF3C02,800000
C00000,078341,17219D,2621D0,1788FF,00C4CB,02BC02,FF3BBA,800000
C00000,07BEBE,16EB40,24AEFD,17A314,013675,02FD03,FF3D00,800000
C00000,081946,176CA9,25CEF0,18DFE8,01452A,0272A7,FF436A,800000
C00000,07E2B0,164CA8,260355,19A206,015244,02B656,FF4447,800000
C00000,078649,17A351,25DCAB,1B0E24,015CB9,019465,FF3B9F,800000
C00000,07CE9E,17279A,268214,1A58B3,01C686,01D854,FF43AC,800000
C00000,0777CF,17B0CE,26A424,197444,017F68,027E5D,FF3D4A,800000
C00000,079DFB,17FE28,271372,1AFA11,013289,021218,FF38E3,800000
C00000,078A9A,16F686,265F3A,1A41DF,016263,0232AC,FF2EC9,800000
C00000,07D00D,1639A9,26D026,193898,016AD9,02E449,FF3826,800000
C00000,07DAF4,171275,25CAB1,1A115F,021596,02815E,FF353E,800000
C00000,0817CD,17EA0F,2648C4,1AB7F1,012515,01C3CB,FF381D,800000
C00000,085683,183A36,279AF1,1A9B31,00C812,027A46,FF3FBF,800000
C00000,07C2DA,1886F2,2836DE,1BF5A3,0188C2,038340,FF3A1A,800000
C00000,08220A,18594F,286860,193BD4,019AC0,034341,FF3BE4,800000
C00000,083D74,17503C,277272,1BD823,02BF94,04158F,FF3DCC,800000
C00000,0798B0,17A0A1,265335,1E98DC,028252,01BA55,FF3A0B,800000
